4.89437321580608, 1.0216482557945978
5.480224871037212, 1.096439765708059
5.824843491761406, 1.136167603918282
6.535288032946671, 1.2293271132295533
6.927623078078831, 1.2900075241538662
8.064864526468675, 1.4457868067624169
8.443945009265288, 1.5010295439563737
8.823025492061904, 1.554963211548578
9.202105974858517, 1.6112532044239365
9.581186457655132, 1.6670195694585939
10.339347423248363, 1.7790759273686105
10.718427906044976, 1.8358895480846704
11.09750838884159, 1.89244135488038
11.476588871638203, 1.9487313477557384
12.613830320028047, 2.116554070700413
12.992910802824664, 2.171273180053668
13.371991285621277, 2.2265159172476254
13.75107176841789, 2.2796641430787776
14.130152251214504, 2.3322887410692292
14.509232734011121, 2.3836042694579285
14.888313216807735, 2.434134356085576
15.267393699604348, 2.4830935591911207
15.646474182400965, 2.5307436926949127
16.02555466519758, 2.5762993148359006
16.404635147994192, 2.6202840534547858
16.783715630790805, 2.6621742807108664
17.162796113587422, 2.701708182683793
17.541876596384036, 2.739147573293915
17.92095707918065, 2.773183382939481
18.300037561977266, 2.8051246812222423
18.67911804477388, 2.8354950959829015
19.058198527570493, 2.8615193996657413
19.437279010367106, 2.8805270902831883
19.816359493163723, 2.907755737999641
20.195439975960337, 2.9205846200968155
20.57452045875695, 2.9423151754859074
20.953600941553567, 2.9533113601406287
21.33268142435018, 2.967187497919206
21.711761907146794, 2.9750419155297205
22.09084238994341, 2.983943588821638
